id|name|gene_id
41479|Zfp27|19083
41480|NALP7|19084
41481|PYPAF3|19084
41482|NOD12|19084
41483|PAN7|19084
41484|CLR19.4|19084
41485|FLJ35713|19085
41486|MGC33369|19085
41487|IGSF4C|19086
41488|TSLL2|19086
41489|Necl-4|19086
41490|SynCAM4|19086
41491|FLJ32891|19087
41492|U2AF1L3|19088
41493|MGC33901|19088
41494|U2af26|19088
41495|FAM129C|19090
41496|FLJ39802|19090
41497|BCNP1|19090
41498|C19orf76|19091
41499|AM5|19091
41500|SPRL4A|19093
41501|LEP8|19093
41502|MGC19780|19094
41503|MGC34648|19095
41504|LOC199882|19096
41505|C1orf168|19099
41506|RP4-758N20.2|19099
41507|FLJ43208|19099
41508|ARAP|19099
41509|RP13-15M17.2|19100
41510|NET5|19100
41511|Ima1|19100
41512|SAMP1|19100
41513|CYP4A20|19102
41514|C1orf86|19103
41515|FLJ31031|19103
41516|SGLT4|19105
41517|KIAA1836|19106
41518|Freud-2|19106
41519|Lgd1|19106
41520|NBPF24|19108
41521|FLJ34433|19109
41522|DKFZp451J0118|19110
41523|TCTEX1D1|19111
41524|FLJ40873|19111
41525|FLJ40773|19113
41526|FLJ34497|19115
41527|PF6|19115
41528|RP4-776P7.2|19115
41529|CT143|19115
41530|FLJ23878|19116
41531|KCP2|19117
41532|TORC2|19118
41533|C1orf126|19119
41534|FLJ23703|19119
41535|C1orf69|19120
41536|FLJ12734|19120
41537|C20orf106|19121
41538|dJ1153D9.3|19121
41539|C22orf37|19123
41540|FLJ40542|19123
41541|ARP3|19125
41542|PHRBN|19125
41543|BK150C2.4.MRNA|19126
41544|KA6|19126
41545|FOXD5|19127
41546|FAP221|19128
41547|PCDP1|19128
41548|DKFZp686F2227|19129
41549|MGC26733|19129
41550|ALMS1L|19131
41551|ALMS1P|19131
41552|MGC22014|19132
41553|hCG_40738|19132
41554|TFIZ1|19133
41555|PRO813|19133
41556|VLTI465|19133
41557|blottin|19133
41558|GDDR|19133
41559|BRICD1B|19133
41560|C2orf51|19134
41561|FLJ25369|19134
41562|TSC21|19134
41563|DARP|19135
41564|FLJ32449|19135
41565|MARP3|19135
41566|C2orf13|19136
41567|MGC47799|19136
41568|Xip1|19136
41569|ZCCHH1|19136
41570|CRYG5|19137
41571|CCL|19137
41572|CRYGEP1|19137
41573|G2|19137
41574|PIP5K3|19138
41575|MGC40423|19138
41576|KIAA0981|19138
41577|PIP5K|19138
41578|p235|19138
41579|ZFYVE29|19138
41580|FAB1|19138
41581|KCP3|19140
41582|FLJ34583|19142
41583|Spred-2|19143
41584|FLJ21897|19143
41585|FLJ31917|19143
41586|EEYORE|19144
41587|CROCC2-AS1|19145
41588|LOC200772|19145
41589|ALG1L|19146
41590|ALG1L1|19146
41591|C3orf67|19148
41592|FLJ42117|19148
41593|FLJ42930|19148
41594|MGC27385|19149
41595|KCASH3|19149
41596|mPA-PLA1|19150
41597|PLA1B|19150
41598|mPA-PLA1alpha|19150
41599|LPDLR|19150
41600|ARL2L1|19151
41601|DKFZp761H079|19151
41602|JBTS8|19151
41603|DHFRP4|19152
41604|DHFRL1|19152
41605|FLJ16119|19152
41606|OSTalpha|19155
41607|Fbx45|19156
41608|MGC35097|19157
41609|FLJ14408|19158
41610|KIAA1359|19158
41611|CCDC46|19160
41612|MGC33887|19160
41613|SDR32C2|19161
41614|FAM18B2|19162
41615|MGC8763|19162
41616|PRR6|19163
41617|p30|19163
41618|CENP-V|19163
41619|BHD|19164
41620|MGC17998|19164
41621|MGC23445|19164
41622|DENND8B|19164
41623|Zuc|19165
41624|SH3D20|19166
41625|CAMGAP1|19166
41626|FLJ43547|19166
41627|SH3P20|19166
41628|FLJ36890|19168
41629|C17orf108|19169
41630|HSD24|19169
41631|MCT13|19170
41632|C17orf74|19171
41633|STRA13|19172
41634|MHF2|19172
41635|MGC14480|19172
41636|FAAP10|19172
41637|CENP-X|19172
41638|MGC20806|19173
41639|C17orf26|19175
41640|ZIP11|19175
41641|FLJ32065|19176
41642|NOS2B|19177
41643|Munc13-4|19179
41644|RAD52B|19180
41645|MGC33977|19180
41646|MGC29671|19181
41647|SLC63A3|19181
41648|MGC39671|19182
41649|FBX15|19182
41650|ZBTB36|19185
41651|ZNF857C|19185
41652|FLJ39899|19186
41653|ZNF494|19187
41654|FLJ35105|19187
41655|PTPLB|19188
41656|SIMP|19189
41657|FLJ90106|19189
41658|STT3-B|19189
41659|DNHD2|19191
41660|DNAH12L|19191
41661|DNAH7L|19191
41662|DLP12|19191
41663|Dnahc3|19191
41664|HL-19|19191
41665|hdhc3|19191
41666|DHC3|19191
41667|FLJ40427|19191
41668|FLJ44290|19191
41669|DKFZp667B1218|19192
41670|2'-PDE|19192
41671|3635|19192
41672|FAM116A|19193
41673|FLJ34969|19193
41674|AFI1A|19193
41675|VSIG9|19194
41676|VSTM3|19194
41677|FLJ39873|19194
41678|DKFZp667A205|19194
41679|LOC201725|19196
41680|RCDG1|19196
41681|MGC29802|19197
41682|FLJ32028|19199
41683|C4orf34|19201
41684|FLJ13289|19201
41685|FLJ38482|19202
41686|FAM28A|19203
41687|RWDD4A|19203
41688|MGC10198|19203
41689|CCDC111|19204
41690|FLJ33167|19204
41691|GK7P|19205
41692|GKP1|19205
41693|FLJ90013|19206
41694|FLJ39653|19207
41695|T6441|19208
41696|CCDC161|19208
41697|MGC29463|19209
41698|FLJ25422|19212
41699|KENAE|19214
41700|C5orf27|19215
41701|FLJ38821|19215
41702|FIS|19215
41703|C5orf29|19216
41704|FLJ33641|19216
41705|C5orf10|19217
41706|SPRYD2|19217
41707|DKFZp451G223|19217
41708|TRIM76|19217
41709|MGC22688|19218
41710|YANK1|19218
41711|OSTCL|19219
41712|DC2L|19219
41713|D6S46|19220
41714|MGC33600|19220
41715|FAP155|19220
41716|DRC5|19220
41717|SLM1|19221
41718|SLM-1|19221
41719|MGC26664|19221
41720|PAXIP1-AS1|19223
41721|MGC9712|19227
41722|SDMG1|19227
41723|FLJ35454|19228
41724|FLJ31164|19229
41725|OK/SW-cl.56|19230
41726|MGC16435|19230
41727|M40|19230
41728|Tubb5|19230
41729|DKFZp564N123|19231
41730|T-SP1|19232
41731|UNQ9391|19232
41732|CT153|19232
41733|FLJ90724|19234
41734|C8orf47|19236
41735|FLJ39553|19236
41736|C9orf91|19238
41737|FLJ38045|19238
41738|MGC23980|19239
41739|DENNL72|19239
41740|DENND9|19239
41741|C9orf93|19240
41742|FLJ39267|19240
41743|FLJ46740|19240
41744|Em:AL513423.1|19240
41745|bA778P13.1|19240
41746|bA536D16.1|19240
41747|C9orf90|19241
41748|DKFZp762G199|19241
41749|bA379C10.2|19241
41750|C9orf25|19242
41751|bA573M23.5|19242
41752|FLJ39031|19242
41753|MGC31967|19243
41754|SAMD6|19245
41755|ANKRD14|19245
41756|FLJ36928|19245
41757|NPHP16|19245
41758|MGC26847|19246
41759|CXorf61|19247
41760|KK-LC-1|19247
41761|FLJ20611|19247
41762|FLJ22913|19247
41763|CXorf24|19248
41764|CXorf50|19250
41765|NCRNA00246|19250
41766|NCRNA00246A|19250
41767|LINC00246A|19250
41768|MGC34827|19250
41769|ZCCHC5|19251
41770|FLJ38865|19251
41771|Mar3|19251
41772|Mart3|19251
41773|ZHC5|19251
41774|SIRH9|19251
41775|DKFZp686A17109|19252
41776|HMGA1L1|19253
41777|HMGIYL1|19253
41778|DDX26B|19255
41779|FLJ41215|19255
41780|ZSCAN19|19256
41781|FLJ23614|19256
41782|MEAX|19257
41783|XMEA|19257
41784|MGC39655|19258
41785|GAGEC2|19259
41786|MGC62094|19259
41787|PAGE-2|19259
41788|CT16.4|19259
41789|CDY|19260
41790|TMEM16E|19261
41791|LGMD2L|19261
41792|GDD1|19261
41793|LASS3|19263
41794|MGC27091|19263
41795|PDIA7|19264
41796|IGLJ-COR18|19265
41797|IGLJ-C/OR18|19265
41798|NALP11|19267
41799|PYPAF6|19267
41800|NOD17|19267
41801|PAN10|19267
41802|CLR19.6|19267
41803|KIAA0630|19268
41804|Myak|19268
41805|MGC26642|19268
41806|Nbak2|19268
41807|MGC33446|19268
41808|MGC33548|19268
41809|MGC34032|19269
41810|CTL5|19269
41811|FAM123C|19270
41812|FLJ38377|19270
41813|NCRNA00116|19271
41814|LINC00116|19271
41815|SMIM37|19271
41816|MOXI|19271
41817|LEMP|19271
41818|MPM|19271
41819|TILR|19271
41820|FLJ38973|19273
41821|C3orf58|19274
41822|MGC33365|19274
41823|HASF|19274
41824|MGC27076|19275
41825|KIAA2018|19277
41826|FLJ25801|19278
41827|SPRYD6|19278
41828|APQ|19279
41829|FLJ90650|19279
41830|AQPEP|19279
41831|TAQPEP|19279
41832|LYAAT-1|19280
41833|TRAMD3|19280
41834|MGC26597|19282
41835|DHRS5X|19284
41836|DHRSXY|19284
41837|DHRSY|19284
41838|DHRS5Y|19284
41839|SDR46C1|19284
41840|SDR7C6|19284
41841|SFTPF|19285
41842|TRY2P|19286
41843|Tryx5|19286
41844|C7orf6|19287
41845|KIAA2005|19287
41846|FLJ39885|19287
41847|FAM123A|19288
41848|FLJ25477|19288
41849|FLJ34599|19289
41850|USP12L1|19290
41851|CPHX|19291
41852|IF-3mt|19293
41853|IF3(mt)|19293
41854|GSH1|19294
41855|Gsh-1|19294
41856|OR4C11P|19297
41857|OR4S2P|19298
41858|OST725|19298
41859|OST262|19301
41860|OR7F5P|19303
41861|OR11-12|19303
41862|FLJ31393|19303
41863|OR5R1P|19310
41864|OR5R1|19310
41865|OR11-199|19313
41866|FLJ45686|19316
41867|CHASM|19317
41868|FLJ30213|19318
41869|LCMR1|19319
41870|C7orf62|19320
41871|MGC26647|19320
41872|DYBLUF|19320
41873|FLJ32110|19321
41874|FOLH2|19322
41875|FOLHP|19322
41876|PSMAL|19322
41877|C10orf107|19323
41878|bA63A2.1|19323
41879|Em:AC022398.2|19323
41880|MGC44593|19323
41881|ARIEL|19323
41882|MGC35010|19324
41883|Em:AC068892.1|19324
41884|C10orf56|19325
41885|FLJ90798|19325
41886|Z3CXXC8|19325
41887|C10orf63|19326
41888|MGC26778|19326
41889|enkurin|19326
41890|CFAP106|19326
41891|FLJ32827|19327
41892|CT81|19327
41893|UNC5H2|19329
41894|p53RDL1|19329
41895|C10orf24|19331
41896|FLJ25162|19331
41897|C10orf35|19332
41898|MGC34695|19333
41899|NET41|19333
41900|KOX19|19334
41901|FLJ31890|19334
41902|Zfp9|19334
41903|CX40.1|19336
41904|FLJ90023|19336
41905|C10orf9|19337
41906|CFP1|19337
41907|CBCP1|19337
41908|PLEKHK1|19338
41909|Em:AC024597.2|19338
41910|bA531F24.1|19338
41911|FLJ39352|19338
41912|C10orf27|19339
41913|FLJ32820|19339
41914|spatial|19339
41915|C11orf45|19340
41916|MGC35558|19340
41917|FLJ43646|19340
41918|FLJ32915|19341
41919|FLJ00171|19343
41920|SPX2|19343
41921|OR8G5P|19345
41922|OR8G6|19345
41923|OR10G10P|19347
41924|LRRC35|19351
41925|MGC10233|19351
41926|TMEM136|19352
41927|MGC17839|19352
41928|TPC2|19354
41929|FLJ25851|19355
41930|spergen1|19355
41931|SPAS1|19355
41932|CT132|19355
41933|OR9Q2P|19359
41934|OST034|19361
41935|OR5B20P|19363
41936|BXMAS2-10|19365
41937|MGC24009|19365
41938|MPG1|19366
41939|OR5A1P|19368
41940|OST181|19368
41941|OR4D11P|19370
41942|FLJ36874|19371
41943|Pat1b|19371
41944|TMEM122|19372
41945|PLAC1L|19372
41946|FLJ36198|19372
41947|OOSP2A|19372
41948|URG11|19374
41949|FLJ32009|19374
41950|VWC1|19374
41951|CYBASC3|19375
41952|C11orf66|19376
41953|IIIG9|19376
41954|FLJ32771|19376
41955|GDE6|19377
41956|C11orf82|19378
41957|FLJ38838|19378
41958|FLJ25416|19378
41959|noxin|19378
41960|MGC34732|19379
41961|FLJ42119|19379
41962|CT148|19379
41963|KP-CoT-23|19379
41964|ORAOV1|19380
41965|TAOS1|19380
41966|CIAB1|19380
41967|C11orf76|19381
41968|DFNB63|19382
41969|COMT2|19382
41970|CFAP111|19382
41971|LRTOMT1|19382
41972|LRTOMT2|19382
41973|FAM194B|19383
41974|FLJ32682|19383
41975|SPERT|19384
41976|NURIT|19384
41977|FLJ44882|19385
41978|FLJ30707|19386
41979|CTAGE3|19387
41980|cTAGE-3|19387
41981|C18orf24|19389
41982|MGC10200|19389
41983|CCDC11|19390
41984|FLJ32743|19390
41985|DOK5L|19393
41986|MGC20785|19393
41987|HsT3226|19393
41988|Math5|19394
41989|bHLHa13|19394
41990|OTDC1|19395
41991|DUBA7|19395
41992|FLJ25530|19396
41993|GLIALCAM|19396
41994|MGC52117|19397
41995|LOC220382|19399
41996|MGC33846|19399
41997|FLJ38159|19400
41998|RP11-139H14.4|19401
41999|RPS4P16|19403
42000|FLJ39176|19404
42001|TL132|19405
42002|CDK7PS|19408
42003|FUNDC2P|19409
42004|FABP5L3|19410
42005|TCAG_1781704|19410
42006|CBWD5|19411
42007|LAMR1P15|19412
42008|LAMRL5|19412
42009|bA330O11.1|19414
42010|C10orf36|19417
42011|FLJ43803|19417
42012|MCT9|19417
42013|FAM13C1|19418
42014|MIR|19419
42015|MARCH8|19419
42016|c-MIR|19419
42017|CMIR|19419
42018|MARCH-VIII|19419
42019|RNF178|19419
42020|C10orf25|19421
42021|FLJ30567|19421
42022|CG4853|19425
42023|FLJ37817|19425
42024|C10orf37|19426
42025|C6orf182P|19426
42026|C10orf74|19427
42027|Yip2b|19427
42028|TRIP8|19428
42029|DKFZp761F0118|19428
42030|KIAA1380|19428
42031|FLJ14374|19428
42032|KDM3C|19428
42033|C10orf49|19429
42034|C10orf111|19430
42035|MGC35468|19430
42036|bA455B2.4|19430
42037|C10orf38|19431
42038|FLJ12884|19431
42039|APCN|19431
42040|FLJ30499|19432
42041|ZIP12|19432
42042|NOPD1|19433
42043|ARL5B-AS1|19433
42044|FLJ23743|19433
42045|ARL8|19434
42046|HNRPUL2|19436
42047|DKFZp762N1910|19436
42048|DEPC-1|19437
42049|N6AMT2|19439
42050|C13orf3|19440
42051|MGC4832|19440
42052|RAMA1|19440
42053|EFHA1|19441
42054|FLJ31208|19442
42055|ARHGEF29|19442
42056|ASEF2|19442
42057|HCP33|19443
42058|GPR114|19445
42059|PGR27|19445
42060|FLJ25339|19446
42061|KLKBL4|19446
42062|CT67|19446
42063|CES7|19447
42064|FLJ31547|19447
42065|CES4C1|19447
42066|CES5|19447
42067|CAUXIN|19447
42068|C18orf20|19448
42069|NCRNA00305|19448
42070|MGC39571|19448
42071|HsT1235|19448
42072|C6orf184|19449
42073|C6orf185|19449
42074|CCDC162|19449
42075|C6orf183|19449
42076|bA425D10.7|19449
42077|bA425D10.3|19449
42078|bA487F23.3|19449
42079|C6orf224|19450
42080|AKD2|19450
42081|C6orf199|19450
42082|AKD1|19450
42083|FLJ42177|19450
42084|FLJ25791|19450
42085|dJ70A9.1|19450
42086|MGC26954|19450
42087|NT5C2L1|19451
42088|dJ486I3.1|19451
42089|MGC24302|19451
42090|C6orf78|19452
42091|FAM26D|19452
42092|FLJ32239|19452
42093|C6orf113|19453
42094|ZUFSP|19453
42095|dJ412I7.3|19453
42096|C6orf189|19454
42097|bA86F4.2|19454
42098|C6orf171|19455
42099|C6orf170|19455
42100|FLJ30899|19455
42101|dJ310J6.1|19455
42102|FLJ34235|19455
42103|bA57L9.1|19455
42104|BROMI|19455
42105|C6orf65|19456
42106|FLJ30162|19456
42107|bA203B9.1|19456
42108|TMEM13|19458
42109|neuropsin|19458
42110|dJ402H5.1|19458
42111|GPR115|19459
42112|FLJ38076|19459
42113|PGR18|19459
42114|GPR116|19460
42115|DKFZp564O1923|19460
42116|KIAA0758|19460
42117|NY-CO-45|19461
42118|bA446F17.4|19461
42119|CT41.2|19461
42120|SPATA36|19461
42121|FLJ25442|19462
42122|SRSP1|19462
42123|C6orf223|19463
42124|MGC45491|19463
42125|MRPS18AL1|19464
42126|C6orf206|19464
42127|FLJ30845|19464
42128|CILD12|19464
42129|C6orf154|19465
42130|dJ337H4.2|19465
42131|TREML2P|19466
42132|TREML2P1|19466
42133|TLT5|19466
42134|C6orf130|19468
42135|MGC19570|19468
42136|dJ34B21.3|19468
42137|TARG1|19468
42138|C6orf102|19469
42139|dJ1043E3.1|19469
42140|MGC33317|19469
42141|dJ137F1.4|19469
42142|dJ188D3.1|19469
42143|DKFZp451I2418|19469
42144|C6orf128|19470
42145|dJ355M6.2|19470
42146|ZFYVE4|19471
42147|MGC45378|19472
42148|dJ90K10.5|19472
42149|MSMBBP|19472
42150|CD364|19472
42151|FLJ25357|19473
42152|C6orf81|19474
42153|FLJ25390|19474
42154|C6orf1|19475
42155|MGC57858|19475
42156|dJ482C21.1|19476
42157|NET25|19476
42158|LEM2|19476
42159|MGC23166|19477
42160|ZNF919|19477
42161|C6orf46|19478
42162|NG35|19478
42163|D6S59E|19478
42164|Em:AB023049.8|19479
42165|Em:AB014080.2|19480
42166|ZNF305P1|19481
42167|ZNF96P1|19481
42168|ZNF96L1|19481
42169|ZSCAN12L1|19481
42170|ZNF187p1|19481
42171|dJ313I6.7|19481
42172|HIST1H2AA|19482
42173|bA317E16.2|19482
42174|H2AFR|19482
42175|C6orf193|19483
42176|AOF1|19483
42177|FLJ34109|19483
42178|FLJ33898|19483
42179|dJ298J15.2|19483
42180|bA204B7.3|19483
42181|FLJ43328|19483
42182|LSD2|19483
42183|RNPC6|19484
42184|FLJ30829|19484
42185|dJ259A10.1|19484
42186|MGC33993|19485
42187|KIAA1733|19486
42188|dJ257A7.2|19486
42189|C6orf228|19487
42190|C6orf177|19488
42191|dJ62D2.1|19488
42192|NO145|19488
42193|MRPL48L1|19489
42194|dJ290I10.4|19489
42195|C6orf218|19490
42196|MGC40222|19490
42197|LENOX|19490
42198|C6orf145|19491
42199|MGC39372|19492
42200|ZNF498|19493
42201|FLJ32468|19493
42202|C7orf38|19494
42203|FLJ36794|19494
42204|DKFZp727G131|19494
42205|FLJ14712|19495
42206|PRPSL|19497
42207|PRPS3|19497
42208|TWISTNB|19498
42209|RPA43|19498
42210|A43|19498
42211|EEF1AL4|19500
42212|HOXA11AS|19501
42213|HOXA11-AS1|19501
42214|HOXA11S|19501
42215|HOXA-AS5|19501
42216|NCRNA00076|19501
42217|TIP27|19502
42218|DKFZp761K2222|19502
42219|ZNF802|19502
42220|C7orf47|19503
42221|MGC22793|19503
42222|cerebroglycan|19504
42223|FLJ38962|19504
42224|DKFZp547M109|19504
42225|C7orf27|19505
42226|BAAT1|19505
42227|MGC22916|19505
42228|FLJ31425|19506
42229|IMAGE:5164497|19507
42230|PAQR10|19508
42231|KCCR13L|19509
42232|DAGLBETA|19509
42233|C7orf28B|19510
42234|DKFZP586I1023|19510
42235|H_NH0577018.2|19510
42236|MGC19819|19510
42237|KIAA0960|19511
42238|ANTP1|19512
42239|VSTM2|19513
42240|MGC33530|19513
42241|TTC4P|19514
42242|HNLF|19515
42243|p24alpha3|19515
42244|p24a3|19515
42245|C7orf41|19516
42246|FLJ25903|19516
42247|Ells1|19516
42248|FLJ37078|19518
42249|FLJ42526|19519
42250|FLJ45813|19519
42251|MGC71764|19519
42252|KIAA1324L|19520
42253|FLJ31340|19520
42254|EIG121L|19520
42255|DKFZp434K1815|19521
42256|ORCA|19521
42257|CENP-33|19521
42258|MGC35361|19522
42259|MGC21636|19523
42260|Fbl13|19523
42261|DRC6|19523
42262|CFAP169|19523
42263|FMP30|19524
42264|C7orf18|19524
42265|NAPE-PLD|19524
42266|ATXN7L4|19525
42267|KIAA1218|19525
42268|MGC33190|19525
42269|FLJ44366|19526
42270|FLJ23834|19526
42271|CDH28|19526
42272|C10orf30|19527
42273|FLJ40283|19527
42274|PDZRN1|19528
42275|MGC46315|19528
42276|GPR97|19529
42277|Pb99|19529
42278|PGR26|19529
42279|3-OST-5|19530
42280|bA86F4.3|19531
42281|RFXDC1|19532
42282|MGC33442|19532
42283|dJ955L16.1|19532
42284|C6orf169|19533
42285|dJ230I3.1|19533
42286|C6orf143|19534
42287|FLJ30642|19534
42288|GPR111|19535
42289|ADGRF2|19535
42290|hGPCR35|19535
42291|PGR20|19535
42292|BZRPL1|19536
42293|dJ34B21.2|19536
42294|MGC34763|19537
42295|ZUD|19537
42296|C6orf69|19538
42297|dJ108K11.3|19538
42298|MGC14254|19538
42299|STEPP|19539
42300|DFNB67|19540
42301|MGC33835|19540
42302|dJ510O8.8|19540
42303|Tmhs|19540
42304|CEGF3|19541
42305|FLJ34743|19541
42306|ZNF453|19542
42307|ZNF390|19542
42308|dJ29K1.3.1|19542
42309|C6orf194|19543
42310|bA424I5.1|19543
42311|TOB2P|19544
42312|TOB4p|19544
42313|p373c6.3|19544
42314|ZNF192P2|19545
42315|C6orf146|19546
42316|MGC43581|19546
42317|DKFZp761L1417|19547
42318|FLJ42643|19547
42319|NATO3|19548
42320|N-TWIST|19548
42321|bHLHa31|19548
42322|C7orf51|19550
42323|KIAA1486L|19550
42324|FLJ37538|19550
42325|FLJ34923|19551
42326|ENT4|19551
42327|CCDC129|19553
42328|FLJ38344|19553
42329|RNF202|19554
42330|coll-2|19555
42331|Sema-Z2|19555
42332|ERK8|19556
42333|ERK7|19556
42334|SPDY1|19557
42335|SPY1|19557
42336|Ringo3|19557
42337|MGC40499|19560
42338|PRAT4B|19560
42339|DEFB105|19561
42340|DEFB-5|19561
42341|DEFB106|19562
42342|DEFB-6|19562
42343|DEFB107|19563
42344|DEFB-7|19563
42345|DEFB109|19565
42346|DEFB109P1|19565
42347|DEFB-9|19565
42348|DEFB-10|19566
42349|DEFB-11|19566
42350|DEFB111|19566
42351|DEFB-12|19567
42352|DEFB-13|19568
42353|DEFB-14|19569
42354|DEFB-15|19570
42355|DEFB-16|19571
42356|DEFB-17|19572
42357|DEFB120|19573
42358|DEFB-19|19573
42359|DEFB-20|19573
42360|DEFB-21|19574
42361|DEFB-22|19575
42362|DEFB122P|19575
42363|DEFB-23|19576
42364|DEFB-24|19577
42365|DEFB-25|19578
42366|DEFB-28|19579
42367|DEFB130|19580
42368|DEFB-30|19580
42369|DEFB30|19580
42370|ATP6D2|19581
42371|FLJ38708|19581
42372|VMA6|19581
42373|VMA5|19582
42374|ATP6C2|19582
42375|TAF13P|19584
42376|NCRNA00133|19585
42377|LINC00129|19586
42378|TTTY7A|19586
42379|ZNF381P|19587
42380|ZNF736P3|19587
42381|CYorf15A|19588
42382|CYorf15B|19588
42383|TXLNG2P|19588
42384|DKFZp434K098|19590
42385|Ccr4b|19590
42386|GAR17|19591
42387|AFAR3|19592
42388|AFARP1|19593
42389|C9orf17|19594
42390|APC12|19594
42391|ANAPC12|19594
42392|IKBKGP|19595
42393|deltaNEMO|19595
42394|DFNA25|19596
42395|VGLUT3|19596
42396|LACE1|19598
42397|AFG1|19598
42398|TCRBV29S2O|19599
42399|TCRBV22S2|19599
42400|TRBV22/OR9-2|19599
42401|TRBV26/OR9-2|19600
42402|TCRBV28S2O|19600
42403|TCRBV28S2|19600
42404|TCRBV26S2|19600
42405|TRBVA/OR9-2|19601
42406|TCRBV33S2|19601
42407|NCRNA00285|19602
42408|D21S2089E|19602
42409|MGC2793|19604
42410|MGC35521|19605
42411|C21orf93|19606
42412|NCRNA00315|19606
42413|C21orf94|19607
42414|NCRNA00314|19607
42415|bA192N10.2|19608
42416|TCEB2P1|19611
42417|DNCL1P1|19613
42418|RPB11b1|19614
42419|ATP5HP4|19615
42420|MAPTIT|19619
42421|SP-ESP|19620
42422|IL30|19621
42423|IL-27|19621
42424|IL27p28|19621
42425|IL-27A|19621
42426|IL27A|19621
42427|MGC71873|19621
42428|LOC246784|19622
42429|TMEM9A|19624
42430|SRPSMCR|19626
42431|ZSCAN14|19627
42432|FLJ31213|19627
42433|CYorf16|19628
42434|FAM197Y2P|19628
42435|NCRNA00139|19629
42436|TTTY17|19630
42437|NCRNA00140|19630
42438|NCRNA00143|19631
42439|NCRNA00145|19632
42440|NCRNA00144|19633
42441|NCRNA00146|19634
42442|NCRNA00147|19635
42443|NCRNA00148|19636
42444|TPM3L2|19637
42445|NEH2|19639
42446|FLJ31644|19639
42447|MGC2832|19639
42448|MGC4505|19639
42449|Synip|19640
42450|MGC50337|19640
42451|FRCP2|19641
42452|FLJ38683|19642
42453|GPSN2L|19644
42454|SRD5A2L2|19644
42455|DKFZp313D0829|19644
42456|DKFZp313B2333|19644
42457|TERL|19644
42458|bPG299F13.9|19645
42459|bCX101P6.9|19645
42460|bQB115I13.2|19645
42461|FLJ40123|19645
42462|PSMD5-AS1|19646
42463|C12orf33|19648
42464|MGC40170|19648
42465|FLJ41814|19648
42466|C22orf30|19649
42467|MGC50372|19649
42468|ABHD7|19650
42469|EPHXRP|19650
42470|FLJ90341|19650
42471|EH4|19650
42472|MGC39830|19653
42473|AVO3|19653
42474|PIA|19653
42475|KIAA1999|19653
42476|RNF134P1|19655
42477|FLJ36951|19656
42478|FLJ35036|19658
42479|CIBZ|19658
42480|ZNF921|19658
42481|PPP1R171|19658
42482|LYCAT|19660
42483|FLJ37965|19660
42484|ALCAT1|19660
42485|AGPAT8|19660
42486|LPLAT6|19660
42487|IGSF4D|19661
42488|NECL3|19661
42489|Necl-3|19661
42490|SynCAM2|19661
42491|C6orf191|19663
42492|bA174C7.4|19663
42493|CCDC75|19664
42494|FLJ38348|19664
42495|CENPY|19664
42496|CENP-Y|19664
42497|MGC50836|19665
42498|KIAA2015|19666
42499|FLJ35740|19666
42500|TCEB2P2|19667
42501|C6orf167|19668
42502|dJ39B17.2|19668
42503|GNNP|19669
42504|FAM21C|19670
42505|Em:AC012044.3|19670
42506|KIAA0592|19670
42507|COE3|19671
42508|DKFZp667B0210|19671
42509|MGC43690|19672
42510|LASS6|19673
42511|DFNB74|19674
42512|FLJ36866|19674
42513|DKFZp686C1178|19674
42514|FLJ25952|19675
42515|DHHC20|19675
42516|C20orf200|19676
42517|NCRNA00335|19676
42518|C20orf166-AS1|19676
42519|MIR1-1HG-AS1|19676
42520|FLJ30313|19676
42521|CARMA|19676
42522|OR7E138P|19677
42523|hg611|19677
42524|FLJ31657|19679
42525|GARNL1|19680
42526|GRIPE|19680
42527|DKFZp667F074|19680
42528|KIAA0884|19680
42529|Tulip1|19680
42530|RalGAPalpha1|19680
42531|CAS1|19681
42532|SFTPH|19682
42533|NANCI|19682
42534|SP-H|19682
42535|PAHRF|19682
42536|FKSG86|19683
42537|POLDIP1|19683
42538|C12orf72|19686
42539|METTL20|19686
42540|DKFZp451L235|19686
42541|MGC50559|19686
42542|MAP1D|19688
42543|Metap1l|19688
42544|FLJ25778|19689
42545|KIAA2030|19689
42546|MGC35140|19690
42547|FLJ38568|19691
42548|MRX93|19691
42549|SSSCA1-AS1|19693
42550|ZNRD2-AS1|19693
42551|DKFZp762C186|19694
42552|TANGERIN|19694
42553|SNX6B|19695
42554|FLJ30934|19695
42555|FLJ25444|19697
42556|Fbx33|19698
42557|FLJ36119|19699
42558|FLJ32880|19700
42559|FAM161C|19700
42560|KIAA1991|19701
42561|C6orf188|19702
42562|FAM26E|19702
42563|dJ493F7.3|19702
42564|MGC45451|19702
42565|BPIL2|19703
42566|dJ149A16.7|19703
42567|MLR1|19704
42568|FLJ30696|19704
42569|MGC50896|19705
42570|Cnil|19705
42571|CNIH-2|19705
42572|C1orf62|19706
42573|MGC26989|19706
42574|FLJ40244|19707
42575|MGC16638|19708
42576|MCMDC1|19711
42577|C6orf61|19711
42578|MGC35304|19711
42579|dJ329L24.3|19711
42580|FLJ20170|19711
42581|C10orf47|19713
42582|MGC35403|19713
42583|MgtE|19714
42584|FLJ22675|19715
42585|FACI|19715
42586|C16orf73|19716
42587|MGC35212|19716
42588|AYTL3|19717
